id,provincia,canton,modulo,tipo,extension,tamano_mb,porcentaje,estado_documental,condicion_tecnica,archivo,ruta,keywords,snippet
cfd78e36d543,Guayas,Simón Bolívar,Informe de valoración,Informe pendiente,txt,0.0,,,,INFORME_VALORACION_PENDIENTE.txt,Guayas/Simón Bolívar/02_INFORME_VALORACION/INFORME_VALORACION_PENDIENTE.txt,,INFORME DE VALORACIÓN PENDIENTE · Guayas / Simón Bolívar No se localizó un plan o registro específico suficiente para emitir valoración técnica. Pendiente cargar o ubicar el documento base del cantón.
7e390d035441,Guayas,Simón Bolívar,Anexos verificables,Lista verificables,txt,0.0,,,,LISTA_VERIFICABLES_MINIMOS.txt,Guayas/Simón Bolívar/03_ANEXOS_VERIFICABLES/LISTA_VERIFICABLES_MINIMOS.txt,Alojamiento temporal; Rutas/evacuación; COE / coordinación; Seguimiento F07,"Verificables mínimos sugeridos: 1. Plan firmado o versión editable controlada. 2. Acta de COE o disposición institucional. 3. Matriz de acciones, responsables, plazos e indicadores. 4. Mapa, croquis, KMZ/SHP o georreferenciación de puntos críticos. 5. Fotografías por punto o sector. 6. Inventario de recursos y capacidades. 7. Registro de alojamientos temporales, rutas y puntos seguros. 8. Matriz F07 de seguimiento mensual."
3409a0547fcf,Guayas,Simón Bolívar,Plan / referencias,Sin archivo localizado,txt,0.0,,,,SIN_ARCHIVOS_COMPARTIDOS_LOCALIZADOS.txt,Guayas/Simón Bolívar/01_PLAN_COMPARTIDO_O_REFERENCIAS/SIN_ARCHIVOS_COMPARTIDOS_LOCALIZADOS.txt,Seguimiento F07,Guayas / Simón Bolívar No se localizaron archivos o registros específicos compartidos para este cantón en la búsqueda realizada. La carpeta queda preparada para incorporar: - Plan de Acción ENOS 2026-2027. - Informe de valoración. - Anexos verificables. - Seguimiento mensual F07.
aa417e69b6eb,Guayas,Simón Bolívar,Plan / referencias,PDF soporte,pdf,0.15,87,,,OFICIO-MFVC-GADMCSB-AL-2026-0299-OF-signed.pdf,Guayas/Simón Bolívar/01_PLAN_COMPARTIDO_O_REFERENCIAS/OFICIO-MFVC-GADMCSB-AL-2026-0299-OF-signed.pdf,Infraestructura expuesta,"OFICIO-MFVC-GADMCSB-AL-2026-0299-OF Simón Bolívar, 23 de junio 2026 PARA: Lcdo. Jairo Fabricio Jaramillo Rucano COORDINADOR ZONA 5 SECRETARIA NACIONAL DE GESTIÓN DE RIESGOS ASUNTO: ENTREGA DEL PLAN DE ACCIÓN TERRITORIAL ANTE EL EVENTO ENOS 2026-2027 En su despacho De mis consideraciones: Reciba un cordial saludo de quienes conformamos el Gobierno Autónomo Descentralizado Municipal del cantón Simón Bolívar, augurándole éxitos en el desempeño de sus funciones en beneficio de la provincia del Guaya"
20f85e6dd157,Guayas,Simón Bolívar,Plan / referencias,Informe / revisión,pdf,0.05,87,,,Informe_revision_porcentaje_Simon_Bolivar_ENOS_2026.pdf,Guayas/Simón Bolívar/01_PLAN_COMPARTIDO_O_REFERENCIAS/Informe_revision_porcentaje_Simon_Bolivar_ENOS_2026.pdf,Inundación/anegamiento; Desbordamiento; Alojamiento temporal; Infraestructura expuesta; COE / coordinación,INFORME DE REVISION Y VALORACION PORCENTUAL Plan de Accion Territorial ante el Evento El Nino 2026-2027 - GAD Municipal del Canton Simon Bolivar Documento revisado PLAN DE ACCION SIMON BOLIVAR 2026.pdf Entidad GAD Municipal del Canton Simon Bolivar - Jefatura de Riesgo y Desastres Fecha declarada Actualizado: junio de 2026 Resultado 87% de integracion tecnica documental Estado sugerido Aprobable con observaciones obligatorias antes de version final 87% Integracion tecnica documental Criterio gen
ff854c47615f,Guayas,Simón Bolívar,Plan / referencias,PDF soporte,pdf,0.12,87,,,GADMCSB-GADMCSB-AL-2026-0120-QPX.pdf,Guayas/Simón Bolívar/01_PLAN_COMPARTIDO_O_REFERENCIAS/GADMCSB-GADMCSB-AL-2026-0120-QPX.pdf,Infraestructura expuesta,"Oficio Nro. GADMCSB-GADMCSB-AL-2026-0120-QPX Simón Bolívar, 23 de junio de 2026 Asunto: ENTREGA DEL PLAN DE ACCIÓN TERRITORIAL ANTE EL EVENTO ENOS 2026-2027 Señor Jairo Fabricio Jaramillo Rucano Coordinador Zonal 5 de Gestión de Riesgos SECRETARÍA NACIONAL DE GESTIÓN DE RIESGOS En su Despacho De mi consideración: Reciba un cordial saludo de quienes conformamos el Gobierno Autónomo Descentralizado Municipal del cantón Simón Bolívar, augurándole éxitos en el desempeño de sus funciones en beneficio"
159e1544ad22,Guayas,Simón Bolívar,Plan / referencias,Plan / contingencia,pdf,3.84,,,,PLAN DE ACCION SIMON BOLIVAR 2026-signed-signed-signed-1.pdf,Guayas/Simón Bolívar/01_PLAN_COMPARTIDO_O_REFERENCIAS/PLAN DE ACCION SIMON BOLIVAR 2026-signed-signed-signed-1.pdf,Rutas/evacuación; COE / coordinación,"1 PLAN DE ACCION TERRITORIAL ANTE EL EVENTO EL NIÑO 2026 - 2027 JEFATURA DE RIESGO Y DESASTRES Actualizado, junio del 2026 Tabla de contenido 1. DATOS GENERALES ...................................................................................................................... 3 2. INTRODUCCIÓN ........................................................................................................................... 4 3. OBJETIVO GENERAL ........................................................"
0900bee44646,Guayas,Simón Bolívar,Seguimiento F07,Guía F07,txt,0.0,,,,GUIA_SEGUIMIENTO_F07.txt,Guayas/Simón Bolívar/04_SEGUIMIENTO_F07/GUIA_SEGUIMIENTO_F07.txt,Seguimiento F07,Registrar mensualmente: - Porcentaje anterior. - Porcentaje actual. - Actividades ejecutadas. - Actividades pendientes. - Brechas. - Apoyo requerido. - Verificables disponibles.
6d26233c6061,Guayas,Daule,Plan / referencias,MD,md,0.0,,,,REFERENCIAS_ARCHIVOS_COMPARTIDOS.md,Guayas/Daule/01_PLAN_COMPARTIDO_O_REFERENCIAS/REFERENCIAS_ARCHIVOS_COMPARTIDOS.md,Infraestructura expuesta; Formulario F01; Seguimiento F07,"# Archivos compartidos o registros localizados · Guayas / Daule ## GADDAULE-ENOS-2026-001BORRADOR / registros F01 y F07 Tipo: Registro/base Fuente: File Library Nota: Elementos expuestos: puentes, unidades educativas, centros de salud, subestación Daule Nueva y ribera del río Daule. Nota: esta carpeta contiene referencias y extractos operativos. Los binarios originales no se pudieron incrustar automáticamente desde la Biblioteca de Archivos."
7c008926b765,Guayas,Daule,Plan / referencias,Plan / contingencia,pdf,0.74,,,,plan_accion_enos_2026_2027_daule_final_sngr-signed-signed.pdf,Guayas/Daule/01_PLAN_COMPARTIDO_O_REFERENCIAS/plan_accion_enos_2026_2027_daule_final_sngr-signed-signed.pdf,Inundación/anegamiento; Erosión/socavación; Infraestructura expuesta; COE / coordinación,"SNGR | CZ5 PLAN DE ACCIÓN ENOS 2026-2027 GAD DAULE SECRETARÍA NACIONAL DE GESTIÓN DE RIESGOS COORDINACIÓN ZONAL 5 | GAD MUNICIPAL DEL CANTÓN DAULE PLAN DE ACCIÓN ANTE EL EVENTO EL NIÑO 2026-2027 Cantón Daule, provincia del Guayas Campo Detalle Código del caso GADDAULE-ENOS-2026-001 Fecha de elaboración 22 de junio de 2026 Responsable técnico Stalin Quiñónez Arreaga Cargo Jefe de la Unidad de Gestión de Riesgos Correo institucional stalin.quinonez@daule.gob.ec Instancia de presentación Comité de "
3ccc8b0bfeab,Guayas,Daule,Informe de valoración,Informe / revisión,md,0.0,70,Registros ENOS y seguimiento localizados; plan conversacional no extraíble como archivo original,Parcialmente concordante; requiere cierre documental,INFORME_VALORACION_DAULE.md,Guayas/Daule/02_INFORME_VALORACION/INFORME_VALORACION_DAULE.md,Erosión/socavación; Alojamiento temporal; Rutas/evacuación; Infraestructura expuesta; COE / coordinación; Formulario F01; Seguimiento F07,"# INFORME DE VALORACIÓN TÉCNICA ## Plan de Acción ENOS 2026-2027 · Guayas / Daule **Estado documental:** Registros ENOS y seguimiento localizados; plan conversacional no extraíble como archivo original **Porcentaje estimado de afinidad / concordancia con lineamientos SNGR:** 70 % **Condición técnica:** Parcialmente concordante; requiere cierre documental ## 1. Base de valoración Se registran infraestructura esencial, reducción de capacidad hidráulica, brecha de resiliencia operativa de subestaci"
6e03667359fa,Guayas,Daule,Anexos verificables,Lista verificables,txt,0.0,,,,LISTA_VERIFICABLES_MINIMOS.txt,Guayas/Daule/03_ANEXOS_VERIFICABLES/LISTA_VERIFICABLES_MINIMOS.txt,Alojamiento temporal; Rutas/evacuación; COE / coordinación; Seguimiento F07,"Verificables mínimos sugeridos: 1. Plan firmado o versión editable controlada. 2. Acta de COE o disposición institucional. 3. Matriz de acciones, responsables, plazos e indicadores. 4. Mapa, croquis, KMZ/SHP o georreferenciación de puntos críticos. 5. Fotografías por punto o sector. 6. Inventario de recursos y capacidades. 7. Registro de alojamientos temporales, rutas y puntos seguros. 8. Matriz F07 de seguimiento mensual."
df86430c4fe0,Guayas,Daule,Seguimiento F07,Guía F07,txt,0.0,70,,,GUIA_SEGUIMIENTO_F07.txt,Guayas/Daule/04_SEGUIMIENTO_F07/GUIA_SEGUIMIENTO_F07.txt,Seguimiento F07,"SEGUIMIENTO F07 · Guayas / Daule Estado sugerido para seguimiento mensual: - Actualizar porcentaje de implementación cada mes. - Registrar actividades ejecutadas, actividades pendientes, brechas, apoyo requerido y verificables. - Usar criterios C1-C10 para medir avance. - Adjuntar actas, fotos, mapas, oficios, informes técnicos o enlaces Drive. Porcentaje base sugerido: 70 %"
dcfcf34c040b,Guayas,Isidro Ayora,Informe de valoración,Informe pendiente,txt,0.0,,,,INFORME_VALORACION_PENDIENTE.txt,Guayas/Isidro Ayora/02_INFORME_VALORACION/INFORME_VALORACION_PENDIENTE.txt,,INFORME DE VALORACIÓN PENDIENTE · Guayas / Isidro Ayora No se localizó un plan o registro específico suficiente para emitir valoración técnica. Pendiente cargar o ubicar el documento base del cantón.
7b6ad308beea,Guayas,Isidro Ayora,Anexos verificables,Lista verificables,txt,0.0,,,,LISTA_VERIFICABLES_MINIMOS.txt,Guayas/Isidro Ayora/03_ANEXOS_VERIFICABLES/LISTA_VERIFICABLES_MINIMOS.txt,Alojamiento temporal; Rutas/evacuación; COE / coordinación; Seguimiento F07,"Verificables mínimos sugeridos: 1. Plan firmado o versión editable controlada. 2. Acta de COE o disposición institucional. 3. Matriz de acciones, responsables, plazos e indicadores. 4. Mapa, croquis, KMZ/SHP o georreferenciación de puntos críticos. 5. Fotografías por punto o sector. 6. Inventario de recursos y capacidades. 7. Registro de alojamientos temporales, rutas y puntos seguros. 8. Matriz F07 de seguimiento mensual."
125028e11c45,Guayas,Isidro Ayora,Plan / referencias,Sin archivo localizado,txt,0.0,,,,SIN_ARCHIVOS_COMPARTIDOS_LOCALIZADOS.txt,Guayas/Isidro Ayora/01_PLAN_COMPARTIDO_O_REFERENCIAS/SIN_ARCHIVOS_COMPARTIDOS_LOCALIZADOS.txt,Seguimiento F07,Guayas / Isidro Ayora No se localizaron archivos o registros específicos compartidos para este cantón en la búsqueda realizada. La carpeta queda preparada para incorporar: - Plan de Acción ENOS 2026-2027. - Informe de valoración. - Anexos verificables. - Seguimiento mensual F07.
8d1f427cd321,Guayas,Isidro Ayora,Plan / referencias,Plan / contingencia,pdf,0.15,,,,Plan de Acción GAD ENOS 2026-2027.pdf,Guayas/Isidro Ayora/01_PLAN_COMPARTIDO_O_REFERENCIAS/Plan de Acción GAD ENOS 2026-2027.pdf,Inundación/anegamiento; Desbordamiento; Alojamiento temporal; Infraestructura expuesta; COE / coordinación,"Plan de Acción GAD ENOS 2026-2027 https://dcoellom2-creator.github.io/enos_guayas_2/plan_accion.html Plan de Acción GAD ante el Evento El Niño 2026–2027 Documento generado: 2/6/2026. Este Plan se construye a partir de los lineamientos institucionales: primero se define el escenario territorial de riesgo e impacto; luego se vinculan monitoreo, prevención, mitigación, preparación, respuesta, recuperación, comunicación, recursos y seguimiento. 1. Información general y contexto territorial Nombre de"
2137e907b9ca,Guayas,Isidro Ayora,Plan / referencias,PDF soporte,pdf,0.21,,,,matriz mitigacion gads guayas enos 240523 - 2026.pdf,Guayas/Isidro Ayora/01_PLAN_COMPARTIDO_O_REFERENCIAS/matriz mitigacion gads guayas enos 240523 - 2026.pdf,Inundación/anegamiento; Desbordamiento; Recursos/maquinaria,"MATRIZ PARA IDENTIFICAR OBRAS DE REDUCCION/MITIGACION PREVIO EPOCA LLUVIOSA Y ENOS (FENOMENO EL NIÑO 2026-2027) POBLACIÓN UBICACIÓN VIVIENDAS EN APORTES DE EL GAD CANTONAL PARA LA REQUERIMIENTO AL GAD SI APLICA, CONOCE USTED SI EXISTEN AVANCES, SECTOR / ZONAS EXPUESTA DIRECCION PROVINCIAL Nro. CANTON PARROQUIA PRIORIDAD GEOGRAFICA RIESGO IDENTIFICADO PONTENCIAL RIESGO INTERVENCIÓN (Disponibilidad de recursos PROVINCIAL PARA LA ESTUDIOS, OBRAS INICIALES U OTROS QUE SE OBSERVACIONES AVANCE % POSIB"
261469f67464,Guayas,Isidro Ayora,Plan / referencias,PDF soporte,pdf,0.26,,,,PRESUPUESTO TENTATIVO PARA EMERGENCIA 2026-signed-1.pdf,Guayas/Isidro Ayora/01_PLAN_COMPARTIDO_O_REFERENCIAS/PRESUPUESTO TENTATIVO PARA EMERGENCIA 2026-signed-1.pdf,Recursos/maquinaria,"GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DE “ISIDRO AYORA” Registro Oficial N0567, Mayo 2 del 2002 Ley de creación del cantón N0134, Reg. Of. N0· 1002 Agosto 2 de 1996 Provincia del Guayas – Ecuador PRESUPUESTO TENTATIVO DEL GAD MUNICIPAL DE ISIDRO AYORA PARA LA EMERGENCIA ANTE EL EVENTO EL NIÑO 2026–2027 POSIBLE VALOR RECURSOS HUMANOS RECURSOS A GASTOS DE VALOR OBSERVACIONES DETALLE FAMILIAS APROXIMADOS EMPLEARSE MAQUINARES DAMNIFICADAS DE KITS KIT DE ALIMENTOS 848 88.14 74.742.72 De acuerdo"
4f85cc37d138,Guayas,Isidro Ayora,Plan / referencias,PDF soporte,pdf,4.16,,,,REUNION DEL COE20260623.pdf,Guayas/Isidro Ayora/01_PLAN_COMPARTIDO_O_REFERENCIAS/REUNION DEL COE20260623.pdf,COE / coordinación,"•38-'3ga€(r ®£8¢a1G, i' ,S=F> Xr,ga-a?11 Ra-`ypi-i \ ,, ®a-Aa)-fi®©Ec5€i,%trI0rt®WetJEB-t=I-e*WeCBiI,tetJina <- +8=7ei i?' ~ ZgEGaL<%nI5C)Cn -CSQ\i-\ 4(i`\.'0/7 ? a . 9ro, ip,\'. -a§`nrv, ^ ?i,SJ>Q`CLrZ= \Suq iDU= na\=b fo-`is=Ss``.6 CrT|5 9E =®feaVA, a +rT\ 0+-bt)S& L`i =cOI a tl l 2 a`-i= C>- 8 C±-rfe C±§QT§ho, ® 3(,Q ""`<,- C>£ =e)Pn©e+LuieaHiLI L }NA- -G5`4iuc£! ar-a0€oQcid S69ro\ QWF>-QDqu ii \\¥E= •PrJ,QVAich' 0¢¥G`uOQa Q Of'Cf€L9t, , I tdH2C) t:C}S-` -\8®iCor,i,iJ9-,3h C-a, •\Zg ,?c, 7/, ,"
77b142a1c615,Guayas,Isidro Ayora,Plan / referencias,PDF soporte,pdf,11.53,,,,ACTA DE SESIÓN COE20260623.pdf,Guayas/Isidro Ayora/01_PLAN_COMPARTIDO_O_REFERENCIAS/ACTA DE SESIÓN COE20260623.pdf,Alojamiento temporal; Infraestructura expuesta; COE / coordinación,"GOBIEEN0 AUT6NOMO DESCENTRAIIZAD0 MUNICIPAL DE I ""ISIDR0 AYORA"" Registro Chcial Nes7. Nayo 2 del ae82 Lay de creaci6n del cantch N0134, Reg. er. N8.1cO2 Agesto 2 de lse6 Provincia del Guayas - Ecuador ACTADESES]ON -CSE CANTONAL IS!DRO AYCRA REENldFT DHL CGREOE CANTONAL DE ISIDR0 AYOHAq EN CUMPLIMIENT0 A LA RESOLUC16N Nro. SNGR-126-2026 DE LA SECRETARIA NACI0NAL DH GESTloN DE RIESGo, DADo EN SAMBORONDON A Los 23 nlAs DEL MES DE RAY0 DE 2026. Asunto: 1. Plan de Acci6n del GAD Municipal de lsidro A"
bc45a95eab6a,Guayas,Isidro Ayora,Seguimiento F07,Guía F07,txt,0.0,,,,GUIA_SEGUIMIENTO_F07.txt,Guayas/Isidro Ayora/04_SEGUIMIENTO_F07/GUIA_SEGUIMIENTO_F07.txt,Seguimiento F07,Registrar mensualmente: - Porcentaje anterior. - Porcentaje actual. - Actividades ejecutadas. - Actividades pendientes. - Brechas. - Apoyo requerido. - Verificables disponibles.
9e7733d6e943,Guayas,Marcelino Maridueña,Anexos verificables,Lista verificables,txt,0.0,,,,LISTA_VERIFICABLES_MINIMOS.txt,Guayas/Marcelino Maridueña/03_ANEXOS_VERIFICABLES/LISTA_VERIFICABLES_MINIMOS.txt,Alojamiento temporal; Rutas/evacuación; COE / coordinación; Seguimiento F07,"Verificables mínimos sugeridos: 1. Plan firmado o versión editable controlada. 2. Acta de COE o disposición institucional. 3. Matriz de acciones, responsables, plazos e indicadores. 4. Mapa, croquis, KMZ/SHP o georreferenciación de puntos críticos. 5. Fotografías por punto o sector. 6. Inventario de recursos y capacidades. 7. Registro de alojamientos temporales, rutas y puntos seguros. 8. Matriz F07 de seguimiento mensual."
49d1d38d32ce,Guayas,Marcelino Maridueña,Informe de valoración,Informe pendiente,txt,0.0,,,,INFORME_VALORACION_PENDIENTE.txt,Guayas/Marcelino Maridueña/02_INFORME_VALORACION/INFORME_VALORACION_PENDIENTE.txt,,INFORME DE VALORACIÓN PENDIENTE · Guayas / Marcelino Maridueña No se localizó un plan o registro específico suficiente para emitir valoración técnica. Pendiente cargar o ubicar el documento base del cantón.
a7f82b504e7f,Guayas,Marcelino Maridueña,Informe de valoración,Informe / revisión,pdf,0.01,73,,,Revision_Tecnica_Marcelino_Mariduena_ENOS_73.pdf,Guayas/Marcelino Maridueña/02_INFORME_VALORACION/Revision_Tecnica_Marcelino_Mariduena_ENOS_73.pdf,Inundación/anegamiento; Desbordamiento; Alojamiento temporal; Rutas/evacuación; Infraestructura expuesta; COE / coordinación; Recursos/maquinaria,Revisión técnica - Plan de Acción ENOS 2026-2027 Marcelino Maridueña INFORME DE REVISIÓN TÉCNICA Plan de Acción frente al Evento El Niño 2026-2027 Gobierno Autónomo Descentralizado Municipal del cantón Crnel. Marcelino Maridueña Cantón Crnel. Marcelino Maridueña Provincia Guayas Documento revisado Plan de Acción frente al Evento El Niño 2026-2027 Extensión del documento 30 páginas Fecha de revisión 24/06/2026 PORCENTAJE DE INTEGRACIÓN DE LINEAMIENTOS 73% Estado técnico: ACEPTABLE CON OBSERVACION
8d8de2203053,Guayas,Marcelino Maridueña,Seguimiento F07,Guía F07,txt,0.0,,,,GUIA_SEGUIMIENTO_F07.txt,Guayas/Marcelino Maridueña/04_SEGUIMIENTO_F07/GUIA_SEGUIMIENTO_F07.txt,Seguimiento F07,Registrar mensualmente: - Porcentaje anterior. - Porcentaje actual. - Actividades ejecutadas. - Actividades pendientes. - Brechas. - Apoyo requerido. - Verificables disponibles.
c84a38d896d6,Guayas,Marcelino Maridueña,Plan / referencias,Sin archivo localizado,txt,0.0,,,,SIN_ARCHIVOS_COMPARTIDOS_LOCALIZADOS.txt,Guayas/Marcelino Maridueña/01_PLAN_COMPARTIDO_O_REFERENCIAS/SIN_ARCHIVOS_COMPARTIDOS_LOCALIZADOS.txt,Seguimiento F07,Guayas / Marcelino Maridueña No se localizaron archivos o registros específicos compartidos para este cantón en la búsqueda realizada. La carpeta queda preparada para incorporar: - Plan de Acción ENOS 2026-2027. - Informe de valoración. - Anexos verificables. - Seguimiento mensual F07.
ab406ad82443,Guayas,Marcelino Maridueña,Plan / referencias,PDF soporte,pdf,0.28,,,,Oficio 0247-signed.pdf,Guayas/Marcelino Maridueña/01_PLAN_COMPARTIDO_O_REFERENCIAS/Oficio 0247-signed.pdf,Infraestructura expuesta,"Oficio No.: GADMCMM-ALCALDIA-2026-0247-OF Coronel Marcelino Maridueña, 23 de junio de 2026 Señor Jairo Fabricio Jaramillo Rucano COORDINADOR ZONAL 5 DE GESTIÓN DE RIESGOS ASUNTO: REMISIÓN DEL PLAN DE ACCIÓN DEL GOBIERNO AUTÓNOMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN CRNEL. MARCELINO MARIDUEÑA FRENTE AL EVENTO “EL NIÑO” 2026-2027. De mis consideraciones: Ab. PEDRO ANTONIO ORELLANA ORTIZ, en representación del Gobierno Autónomo Descentralizado Municipal del cantón Crnel. Marcelino Maridueña, me es "
e11b14283330,Guayas,Marcelino Maridueña,Plan / referencias,Plan / contingencia,pdf,5.97,,,,PLAN DE ACCIÓN FRENTE A EVENTO EL NIÑO 2026-2027-signed (1)-signed-signed (1)-signed-signed.pdf,Guayas/Marcelino Maridueña/01_PLAN_COMPARTIDO_O_REFERENCIAS/PLAN DE ACCIÓN FRENTE A EVENTO EL NIÑO 2026-2027-signed (1)-signed-signed (1)-signed-signed.pdf,Inundación/anegamiento; Desbordamiento; Infraestructura expuesta; COE / coordinación,GOBIERNO AUTONÓMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN CRNEL MARCELINO MARIDUEÑA PLAN DE ACCIÓN FRENTE AL EVENTO EL NIÑO 2026-2027 UNIDAD DE GESTIÓN DE RIESGOS MARCELINO MARIDUEÑA 2026 INSTITUCIONES DE RESPUESTA GAD Municipal de Crnel Marcelino Maridueña Cuerpo de Bomberos de Marcelino Maridueña Jefatura Política del Cantón Marcelino Maridueña Dirección Distrital de Policía Nacional Marcelino Maridueña - Naranjito Destacamento CTE de Marcelino Maridueña Dirección Distrital de Educación Marcelino
bfd99edcf424,Guayas,Marcelino Maridueña,Plan / referencias,Plan / contingencia,docx,0.57,,,,PLAN DE ACCIÓN FRENTE A EVENTO EL NIÑO 2026-2027-signed (1)-signed-signed (1)-signed-signed.docx,Guayas/Marcelino Maridueña/01_PLAN_COMPARTIDO_O_REFERENCIAS/PLAN DE ACCIÓN FRENTE A EVENTO EL NIÑO 2026-2027-signed (1)-signed-signed (1)-signed-signed.docx,Inundación/anegamiento; Desbordamiento; Deslizamiento; Alojamiento temporal; Rutas/evacuación; Infraestructura expuesta; COE / coordinación; Recursos/maquinaria,GOBIERNO AUTONÓMO DESCENTRALIZADO MUNICIPAL DEL CANTÓN CRNEL MARCELINO MARIDUEÑA PLAN DE ACCIÓN FRENTE AL EVENTO EL NIÑO 2026-2027 UNIDAD DE GESTIÓN DE RIESGOS MARCELINO MARIDUEÑA 2026 INSTITUCIONES DE RESPUESTA GAD Municipal de Crnel Marcelino Maridueña Cuerpo de Bomberos de Marcelino Maridueña Jefatura Política del Cantón Marcelino Maridueña Dirección Distrital de Policía Nacional Marcelino Maridueña - Naranjito Destacamento CTE de Marcelino Maridueña Dirección Distrital de Educación Marcelino
